349,	0.265701,	96.88,	93.75,	11.281029
350,	0.342212,	96.88,	96.88,	12.307188
351,	0.532357,	96.88,	84.38,	13.541615
352,	0.335005,	100.00,	93.75,	12.618442
353,	0.570778,	96.88,	90.62,	11.599539
354,	0.290229,	100.00,	96.88,	12.796215
355,	0.444793,	96.88,	96.88,	13.671373
356,	1.020813,	87.50,	78.12,	14.486075
357,	0.364650,	96.88,	93.75,	13.853477
358,	1.361537,	65.62,	62.50,	14.463547
359,	0.443491,	100.00,	90.62,	16.012753
360,	0.668836,	96.88,	84.38,	13.811892
361,	1.299343,	87.50,	62.50,	17.293789
362,	0.781660,	96.88,	78.12,	15.396054
363,	1.450767,	75.00,	68.75,	13.524899
364,	0.575026,	100.00,	93.75,	9.072889
365,	0.548938,	93.75,	93.75,	10.778025
366,	0.723701,	90.62,	84.38,	12.366011
367,	0.608238,	96.88,	87.50,	9.881578
368,	0.878334,	96.88,	81.25,	11.288240
369,	0.593387,	96.88,	87.50,	11.694536
370,	0.326415,	96.88,	93.75,	10.841244
371,	1.092219,	96.88,	84.38,	11.277552
372,	0.275539,	96.88,	90.62,	11.678477
373,	0.639316,	100.00,	84.38,	12.109571
374,	0.264130,	96.88,	93.75,	13.940586
375,	0.418186,	96.88,	90.62,	15.001882
376,	0.282993,	100.00,	90.62,	11.778994
377,	0.526778,	100.00,	90.62,	9.150996
378,	0.231622,	100.00,	93.75,	11.522993
379,	0.505498,	96.88,	90.62,	8.639959
380,	0.454395,	100.00,	87.50,	10.225896
381,	0.288262,	96.88,	93.75,	10.120545
382,	0.223778,	100.00,	96.88,	10.312051
383,	0.525807,	100.00,	87.50,	10.899559
384,	0.716014,	90.62,	87.50,	11.288720
385,	0.466467,	100.00,	93.75,	12.988343
386,	0.229165,	96.88,	90.62,	14.498078
387,	0.375820,	96.88,	90.62,	15.955243
388,	0.395599,	100.00,	93.75,	16.031418
389,	0.220479,	100.00,	90.62,	16.224340
390,	0.303929,	96.88,	90.62,	14.413502
391,	0.281607,	100.00,	93.75,	14.022610
392,	0.258680,	100.00,	90.62,	13.564139
393,	0.421455,	96.88,	90.62,	14.668850
394,	0.358920,	100.00,	90.62,	15.260427
395,	0.145291,	100.00,	100.00,	14.867719
396,	0.404581,	100.00,	87.50,	13.586600
397,	0.394377,	93.75,	90.62,	11.685417
398,	0.547782,	96.88,	96.88,	12.438185
399,	0.723893,	96.88,	81.25,	12.779398
400,	0.687417,	90.62,	84.38,	12.975753
401,	1.295677,	93.75,	81.25,	12.348645
402,	0.804130,	90.62,	87.50,	13.147840
403,	0.393298,	100.00,	90.62,	12.926127
404,	0.934439,	87.50,	87.50,	13.032341
405,	0.444125,	100.00,	90.62,	11.774936
406,	0.446905,	93.75,	90.62,	11.635258
407,	0.602640,	100.00,	90.62,	11.070169
408,	0.465353,	96.88,	87.50,	12.297664
409,	0.367781,	96.88,	100.00,	11.593132
410,	1.014413,	90.62,	81.25,	12.578638
411,	0.420187,	96.88,	84.38,	14.791888
412,	0.535797,	93.75,	87.50,	14.159719
413,	0.609161,	100.00,	90.62,	14.182922
414,	0.564573,	96.88,	93.75,	12.910904
415,	0.450371,	96.88,	93.75,	11.443776
416,	0.366600,	100.00,	93.75,	10.633173
417,	0.288781,	100.00,	90.62,	11.319466
418,	0.225269,	100.00,	96.88,	10.271585
419,	0.557325,	96.88,	93.75,	9.744349
420,	0.581932,	100.00,	84.38,	10.949448
421,	0.668804,	100.00,	90.62,	9.025743
422,	0.551415,	93.75,	90.62,	8.876230
423,	0.603991,	96.88,	90.62,	9.380611
424,	0.172186,	100.00,	100.00,	10.851603
425,	0.304974,	100.00,	87.50,	13.336784
426,	0.493577,	96.88,	90.62,	12.378405
427,	0.185646,	100.00,	96.88,	11.041824
428,	0.289513,	100.00,	93.75,	11.955469
429,	0.879836,	100.00,	87.50,	9.154278
430,	0.873196,	93.75,	90.62,	8.450552
431,	0.332167,	100.00,	93.75,	9.224499
432,	0.375530,	96.88,	87.50,	9.549592
433,	0.300458,	100.00,	96.88,	10.050461
434,	1.335170,	84.38,	78.12,	11.585604
435,	0.344486,	100.00,	93.75,	12.103446
436,	0.637843,	96.88,	90.62,	8.443341
437,	1.372579,	81.25,	59.38,	10.969563
438,	0.376546,	96.88,	87.50,	15.234234
439,	0.691279,	84.38,	87.50,	12.165968
440,	0.965392,	96.88,	84.38,	12.277882
441,	0.184020,	100.00,	96.88,	13.294849
442,	0.155293,	100.00,	100.00,	12.989264
443,	0.578049,	96.88,	90.62,	10.467387
444,	0.697703,	93.75,	84.38,	10.536034
445,	0.973107,	93.75,	71.88,	9.847664
446,	0.821449,	96.88,	87.50,	11.423564
447,	0.399126,	100.00,	87.50,	13.269733
448,	0.333877,	100.00,	96.88,	12.536860
449,	0.333395,	100.00,	93.75,	13.804249
450,	0.342735,	96.88,	93.75,	12.551219
451,	0.166394,	100.00,	96.88,	11.030458
452,	0.591301,	96.88,	93.75,	11.276294
453,	0.488260,	100.00,	87.50,	11.255501
454,	0.289036,	100.00,	90.62,	11.274530
455,	0.619766,	100.00,	84.38,	10.708166
456,	0.407541,	100.00,	87.50,	11.488379
457,	0.255882,	100.00,	93.75,	11.055750
458,	0.160655,	100.00,	100.00,	10.649752
459,	0.252328,	100.00,	96.88,	11.304365
460,	0.416339,	93.75,	90.62,	11.853763
461,	0.450253,	96.88,	87.50,	12.361164
462,	0.481910,	90.62,	90.62,	11.446962
463,	0.486878,	93.75,	93.75,	10.114699
464,	0.967230,	81.25,	81.25,	10.439173
465,	0.638629,	90.62,	81.25,	13.059842
466,	0.600502,	93.75,	90.62,	13.326661
467,	0.710114,	93.75,	84.38,	11.062384
468,	2.038191,	68.75,	68.75,	14.970998
469,	0.621070,	100.00,	81.25,	17.717615
470,	0.790708,	93.75,	81.25,	15.731310
471,	0.324151,	100.00,	90.62,	15.035957
472,	0.102894,	100.00,	100.00,	13.880962
473,	0.382240,	100.00,	87.50,	12.170767
474,	0.562978,	96.88,	93.75,	12.164942
475,	1.005602,	93.75,	78.12,	12.866192
476,	0.404841,	96.88,	93.75,	13.381434
477,	0.249992,	100.00,	93.75,	13.556207
478,	0.340834,	96.88,	93.75,	13.664909
479,	1.782101,	68.75,	62.50,	17.777729
480,	0.381354,	96.88,	93.75,	19.628773
481,	0.601434,	100.00,	78.12,	19.064371
482,	0.467177,	96.88,	84.38,	18.828379
483,	0.560933,	100.00,	87.50,	18.416296
484,	0.266076,	96.88,	90.62,	17.731155
485,	0.364669,	100.00,	90.62,	17.501343
486,	0.283023,	100.00,	93.75,	16.658535
487,	0.218015,	100.00,	90.62,	16.000505
488,	0.274642,	100.00,	90.62,	13.385653
489,	0.235442,	100.00,	96.88,	12.314337
490,	0.406351,	100.00,	87.50,	12.217611
491,	0.348959,	100.00,	90.62,	12.857704
492,	0.750984,	96.88,	84.38,	12.279079
493,	0.379605,	100.00,	93.75,	12.341320
494,	0.209507,	96.88,	96.88,	13.386836
495,	0.421129,	96.88,	90.62,	13.719860
496,	0.803799,	84.38,	87.50,	12.921726
497,	0.746098,	93.75,	84.38,	10.783100
498,	0.420886,	96.88,	87.50,	11.972562
499,	0.401825,	100.00,	84.38,	13.817142
500,	0.394935,	96.88,	90.62,	12.522825
501,	0.240617,	100.00,	90.62,	12.749054
502,	0.390305,	96.88,	90.62,	11.699808
503,	0.222494,	100.00,	90.62,	12.485863
504,	0.327003,	100.00,	93.75,	12.677399
505,	0.417894,	96.88,	84.38,	13.135323
506,	0.155281,	100.00,	93.75,	13.819207
507,	0.525837,	100.00,	84.38,	14.809305
508,	0.280995,	100.00,	90.62,	13.300901
509,	0.602417,	96.88,	84.38,	14.013315
510,	0.118040,	100.00,	96.88,	13.286716
511,	0.146557,	100.00,	96.88,	13.689668
512,	0.354658,	100.00,	87.50,	13.563308
513,	0.925264,	96.88,	81.25,	13.137808
514,	0.422303,	100.00,	84.38,	12.064920
515,	0.509682,	100.00,	87.50,	12.418651
516,	0.539143,	93.75,	87.50,	11.465775
517,	0.358701,	100.00,	93.75,	9.095412
518,	0.799143,	96.88,	93.75,	9.376762
519,	0.946090,	84.38,	78.12,	9.986896
520,	0.262137,	100.00,	96.88,	9.875311
521,	0.688390,	93.75,	90.62,	10.113539
522,	0.496990,	93.75,	96.88,	8.724998
523,	0.713161,	90.62,	90.62,	11.501191
524,	1.390441,	56.25,	68.75,	10.501300
525,	0.719141,	84.38,	87.50,	11.764977
526,	1.110986,	90.62,	81.25,	10.724597
527,	0.808832,	93.75,	78.12,	9.125777
528,	1.124207,	84.38,	71.88,	9.068343
529,	1.135473,	96.88,	81.25,	11.042406
530,	0.699595,	96.88,	87.50,	15.171144
531,	0.291406,	100.00,	90.62,	15.325025
532,	0.329859,	100.00,	87.50,	14.358227
533,	0.422834,	96.88,	87.50,	13.667233
534,	0.445713,	96.88,	90.62,	11.735271
535,	0.454332,	93.75,	90.62,	12.272852
536,	0.435741,	96.88,	87.50,	11.419125
537,	0.889997,	90.62,	84.38,	10.647899
538,	0.652058,	87.50,	81.25,	10.565007
539,	0.819588,	84.38,	81.25,	11.472340
540,	0.562775,	87.50,	84.38,	9.469175
541,	0.556994,	100.00,	87.50,	9.934258
542,	0.246021,	100.00,	93.75,	10.427242
543,	0.652314,	100.00,	81.25,	10.880620
544,	0.438990,	96.88,	84.38,	10.942591
545,	0.396319,	100.00,	90.62,	11.941885
546,	0.461004,	96.88,	87.50,	10.818974
547,	0.491155,	96.88,	90.62,	11.042246
548,	0.384566,	100.00,	87.50,	9.857996
549,	0.558301,	100.00,	84.38,	10.395205
550,	0.313419,	100.00,	93.75,	10.453059
551,	0.582377,	100.00,	81.25,	10.092972
552,	0.482152,	96.88,	87.50,	10.350163
553,	0.313443,	100.00,	93.75,	10.098379
554,	0.178902,	100.00,	96.88,	8.939438
555,	0.450885,	93.75,	87.50,	10.209264
556,	0.641907,	100.00,	87.50,	9.984628
557,	0.528858,	96.88,	87.50,	10.201611
558,	0.376416,	100.00,	93.75,	11.499130
559,	0.392982,	100.00,	90.62,	13.026190
560,	0.176853,	100.00,	96.88,	12.031277
561,	0.631217,	93.75,	87.50,	14.086239
562,	0.465415,	96.88,	93.75,	13.975514
563,	0.403461,	90.62,	90.62,	12.213391
564,	0.798965,	96.88,	75.00,	12.546858
565,	0.626953,	100.00,	84.38,	11.423347
566,	0.180027,	100.00,	100.00,	11.885910
567,	0.571654,	96.88,	87.50,	12.973808
568,	0.177293,	100.00,	96.88,	11.093517
569,	0.438751,	100.00,	87.50,	9.897317
570,	0.917728,	100.00,	84.38,	10.522886
571,	0.539411,	100.00,	81.25,	10.657320
572,	0.329087,	100.00,	96.88,	11.009250
573,	0.176511,	100.00,	96.88,	10.683726
574,	0.193953,	96.88,	96.88,	11.100620
575,	0.466560,	96.88,	93.75,	11.099178
576,	0.379200,	96.88,	93.75,	10.842561
577,	0.243993,	96.88,	96.88,	11.841085
578,	0.344317,	100.00,	90.62,	13.439878
579,	0.150818,	96.88,	96.88,	12.181934
580,	0.246307,	100.00,	96.88,	13.366650
581,	0.563073,	93.75,	90.62,	13.188251
582,	0.404657,	100.00,	84.38,	13.801930
