511,	0.634687,	68.75,	0.996150
512,	0.720050,	50.00,	1.014797
513,	0.691736,	62.50,	1.321946
514,	0.817282,	40.62,	1.189610
515,	0.809857,	46.88,	1.260459
516,	0.665460,	56.25,	1.127968
517,	0.560972,	68.75,	1.035892
518,	0.777127,	50.00,	1.264068
519,	0.640157,	56.25,	1.386160
520,	0.605643,	68.75,	1.094045
521,	0.853836,	40.62,	1.094198
522,	0.636330,	75.00,	1.024129
523,	0.732284,	56.25,	0.937600
524,	0.681226,	62.50,	0.964276
525,	0.740535,	53.12,	1.084781
526,	0.650495,	59.38,	1.269119
527,	0.796065,	46.88,	1.079203
528,	0.561265,	75.00,	1.094490
529,	0.725646,	50.00,	1.063566
530,	0.708731,	59.38,	1.033867
531,	0.637694,	65.62,	1.362571
532,	0.764941,	56.25,	1.196459
533,	0.834462,	56.25,	0.962732
534,	0.622498,	62.50,	1.153882
535,	0.683305,	65.62,	1.000611
536,	0.801641,	46.88,	1.043825
537,	0.762843,	53.12,	1.146376
538,	0.675552,	62.50,	1.098771
539,	0.647022,	46.88,	1.173109
540,	0.724488,	62.50,	1.149591
541,	0.635598,	62.50,	1.127703
542,	0.815176,	37.50,	0.889729
543,	0.799527,	53.12,	0.891316
544,	0.784318,	62.50,	1.093181
545,	0.824027,	46.88,	1.107329
546,	0.631173,	56.25,	1.082892
547,	0.668231,	65.62,	1.306953
548,	0.581762,	75.00,	1.010963
549,	0.749056,	53.12,	1.107837
550,	0.823508,	56.25,	1.167517
551,	0.725598,	46.88,	0.976419
552,	0.747615,	46.88,	1.172183
553,	0.768114,	50.00,	1.198885
554,	0.792780,	46.88,	1.115067
555,	0.826614,	50.00,	1.031731
556,	0.790082,	56.25,	0.871442
557,	0.710242,	59.38,	0.918690
558,	0.653636,	53.12,	1.301504
559,	0.843583,	40.62,	1.171332
560,	0.693915,	56.25,	1.074708
561,	0.553862,	81.25,	1.192916
562,	0.695058,	62.50,	1.028027
563,	0.600555,	65.62,	1.071019
564,	0.614848,	56.25,	1.013760
565,	0.749123,	53.12,	0.886331
566,	0.633602,	68.75,	1.089249
567,	0.733149,	53.12,	1.032114
568,	0.720337,	65.62,	1.084772
569,	0.785818,	46.88,	0.991455
570,	0.661723,	62.50,	0.885755
571,	0.750099,	56.25,	0.880553
572,	0.684723,	59.38,	1.016089
573,	0.631938,	59.38,	1.178841
574,	0.614899,	71.88,	1.013081
575,	0.682693,	53.12,	1.023694
576,	0.595682,	68.75,	0.897393
577,	0.679314,	65.62,	0.947615
578,	0.715994,	43.75,	0.896880
579,	0.745578,	46.88,	1.242146
580,	0.763098,	43.75,	1.191217
581,	0.732274,	59.38,	0.914549
582,	0.801165,	56.25,	1.126381
583,	0.738814,	53.12,	1.164036
584,	0.621592,	68.75,	1.103825
585,	0.675061,	65.62,	1.305987
586,	0.757665,	46.88,	1.182709
587,	0.609669,	59.38,	1.108365
588,	0.605242,	59.38,	1.196981
589,	0.823483,	46.88,	0.970124
590,	0.656158,	56.25,	1.123867
591,	0.643192,	56.25,	0.995111
592,	0.721215,	62.50,	0.841445
593,	0.872484,	43.75,	1.020824
594,	0.599363,	65.62,	0.975707
595,	0.697146,	56.25,	0.966743
596,	0.804518,	43.75,	0.892177
597,	0.686920,	71.88,	1.098309
598,	0.743031,	53.12,	1.001190
599,	0.837096,	34.38,	0.925509
600,	0.878680,	46.88,	1.107285
601,	0.791574,	43.75,	1.047225
602,	0.666487,	56.25,	1.061228
603,	0.830751,	43.75,	1.210629
604,	0.705891,	46.88,	0.967588
605,	0.654825,	65.62,	0.999374
606,	0.792379,	40.62,	1.127487
607,	0.609589,	62.50,	0.946111
608,	0.667420,	65.62,	1.250558
609,	0.636271,	53.12,	1.025831
610,	0.692581,	68.75,	1.128884
611,	0.862775,	53.12,	1.137926
612,	0.590457,	68.75,	1.149323
613,	0.608156,	71.88,	1.014074
614,	0.773547,	43.75,	0.877398
615,	0.641119,	65.62,	1.016683
616,	0.710439,	46.88,	1.175708
617,	0.801351,	56.25,	1.064279
618,	0.686088,	62.50,	1.129221
619,	0.800388,	53.12,	1.216289
620,	0.765540,	46.88,	1.007057
621,	0.762668,	53.12,	1.207699
622,	0.622195,	68.75,	0.947404
623,	0.638518,	62.50,	1.186546
624,	0.626552,	56.25,	1.040546
625,	0.584853,	71.88,	0.944024
626,	0.673619,	56.25,	1.002926
627,	0.779486,	56.25,	1.135192
628,	0.760132,	50.00,	1.060882
629,	0.864045,	50.00,	1.203529
630,	0.523591,	81.25,	1.513510
631,	0.737074,	53.12,	1.284715
632,	0.887188,	46.88,	1.114748
633,	0.533580,	65.62,	1.312886
634,	0.648228,	65.62,	1.186396
635,	0.854400,	43.75,	1.151990
636,	0.742867,	53.12,	0.871909
637,	0.708760,	50.00,	1.189204
638,	0.807519,	50.00,	1.164935
639,	0.565235,	65.62,	1.309593
640,	0.712707,	59.38,	1.092043
641,	0.665717,	65.62,	1.023998
642,	0.710050,	50.00,	1.261195
643,	0.567472,	65.62,	1.059932
644,	0.757736,	50.00,	1.094678
645,	0.466547,	81.25,	1.234811
646,	0.699621,	56.25,	1.201958
647,	0.718177,	53.12,	0.921082
648,	0.528418,	75.00,	1.255652
649,	0.655632,	68.75,	1.108459
650,	0.568728,	62.50,	1.281247
651,	0.634556,	59.38,	0.933955
652,	0.664536,	59.38,	1.039313
653,	0.989812,	21.88,	0.921199
654,	0.751759,	59.38,	1.219071
655,	0.837937,	50.00,	1.106330
656,	0.629859,	68.75,	1.154999
657,	0.783492,	50.00,	1.187780
658,	0.777858,	46.88,	1.036254
659,	0.710218,	59.38,	1.149056
660,	0.776210,	46.88,	1.130240
661,	0.607803,	65.62,	1.380247
662,	0.714996,	53.12,	1.071011
663,	0.491965,	78.12,	1.139368
664,	0.838447,	43.75,	0.906538
665,	0.815006,	40.62,	1.187434
666,	0.797528,	43.75,	0.795304
667,	0.704924,	53.12,	1.067168
668,	0.901760,	31.25,	1.036724
669,	0.729163,	50.00,	1.001433
670,	0.721761,	56.25,	1.058794
671,	0.500171,	84.38,	1.000102
672,	0.697596,	50.00,	1.203864
673,	0.499299,	75.00,	1.207020
674,	0.700861,	65.62,	1.313511
675,	0.987893,	31.25,	1.075248
676,	0.721581,	53.12,	1.182846
677,	0.923371,	46.88,	1.348744
678,	0.701768,	62.50,	1.353335
679,	0.876691,	53.12,	1.067356
680,	0.622961,	65.62,	0.992509
681,	0.720498,	46.88,	1.115678
682,	0.852194,	50.00,	1.266390
683,	0.673378,	59.38,	1.028053
684,	0.806801,	40.62,	1.024802
685,	0.524273,	78.12,	0.986772
686,	0.695534,	56.25,	1.079022
687,	0.870158,	40.62,	1.275063
688,	0.885175,	34.38,	0.911020
